date,station,volume,mark,price,payment
2020-06-28 22:38:18,C,22.0,Premium,1.88,41.36
2020-06-29 00:59:31,C,9.1,Super,2.05,18.65
2020-06-29 03:20:44,B,23.7,Premium,1.88,44.56
2020-06-29 05:41:57,C,7.4,Super,2.05,15.17
2020-06-29 08:03:10,B,15.2,Regular,1.81,27.51
2020-06-29 10:24:23,B,5.0,Super,2.05,10.25
2020-06-29 12:45:36,B,31.3,Super,2.05,64.16
2020-06-29 15:06:49,B,51.1,Regular,1.81,92.49
2020-06-29 17:28:02,A,17.8,Regular,1.81,32.22
2020-06-29 19:49:15,A,34.3,Premium,1.88,64.48
2020-06-29 22:10:28,C,32.5,Premium,1.88,61.1
2020-06-30 00:31:41,A,9.2,Premium,1.88,17.3
2020-06-30 02:52:54,A,11.8,Super,2.05,24.19
2020-06-30 05:14:07,C,31.1,Premium,1.88,58.47
2020-06-30 07:35:20,C,19.9,Super,2.05,40.79
2020-06-30 09:56:33,C,7.4,Super,2.05,15.17
2020-06-30 12:17:46,A,15.7,Premium,1.88,29.52
2020-06-30 14:38:59,A,28.0,Premium,1.88,52.64
2020-06-30 17:00:12,C,12.6,Super,2.05,25.83
2020-06-30 19:21:25,B,5.0,Regular,1.81,9.05
2020-06-30 21:42:38,C,17.5,Regular,1.81,31.68
2020-07-01 00:03:51,B,25.6,Super,2.06,52.74
2020-07-01 02:25:04,B,29.3,Premium,1.89,55.38
2020-07-01 04:46:17,C,35.6,Super,2.06,73.34
2020-07-01 07:07:30,C,22.4,Super,2.06,46.14
2020-07-01 09:28:43,C,24.4,Premium,1.89,46.12
2020-07-01 11:49:56,A,37.1,Regular,1.82,67.52
2020-07-01 14:11:09,B,29.3,Super,2.06,60.36
2020-07-01 16:32:22,A,50.2,Regular,1.82,91.36
2020-07-01 18:53:35,A,9.0,Regular,1.82,16.38
2020-07-01 21:14:48,C,11.7,Premium,1.89,22.11
2020-07-01 23:36:01,A,31.7,Super,2.06,65.3
2020-07-02 01:57:14,C,35.5,Super,2.06,73.13
2020-07-02 04:18:27,B,26.2,Regular,1.82,47.68
2020-07-02 06:39:40,C,10.8,Regular,1.82,19.66
2020-07-02 09:00:53,A,45.6,Premium,1.89,86.18
2020-07-02 11:22:06,A,14.7,Regular,1.82,26.75
2020-07-02 13:43:19,C,25.5,Premium,1.89,48.2
2020-07-02 16:04:32,C,36.1,Super,2.06,74.37
2020-07-02 18:25:45,A,18.9,Premium,1.89,35.72
2020-07-02 20:46:58,B,20.1,Regular,1.82,36.58
2020-07-02 23:08:11,B,21.1,Super,2.06,43.47
2020-07-03 01:29:24,C,31.7,Premium,1.89,59.91
2020-07-03 03:50:37,B,44.5,Super,2.06,91.67
2020-07-03 06:11:50,A,24.6,Premium,1.89,46.49
2020-07-03 08:33:03,C,42.3,Regular,1.82,76.99
2020-07-03 10:54:16,A,24.6,Regular,1.82,44.77
2020-07-03 13:15:29,A,39.9,Super,2.06,82.19
2020-07-03 15:36:42,B,22.8,Super,2.06,46.97
2020-07-03 17:57:55,C,47.3,Super,2.06,97.44
2020-07-03 20:19:08,C,39.0,Premium,1.89,73.71
2020-07-03 22:40:21,B,27.2,Regular,1.82,49.5
2020-07-04 01:01:34,A,41.6,Super,2.06,85.7
2020-07-04 03:22:47,A,41.0,Super,2.06,84.46
2020-07-04 05:44:00,A,43.1,Super,2.06,88.79
2020-07-04 08:05:13,A,5.0,Premium,1.89,9.45
2020-07-04 10:26:26,C,29.7,Super,2.06,61.18
2020-07-04 12:47:39,C,27.7,Super,2.06,57.06
2020-07-04 15:08:52,B,35.9,Premium,1.89,67.85
2020-07-04 17:30:05,B,32.3,Premium,1.89,61.05
2020-07-04 19:51:18,C,24.6,Super,2.06,50.68
2020-07-04 22:12:31,C,35.8,Super,2.06,73.75
2020-07-05 00:33:44,A,30.8,Premium,1.89,58.21
2020-07-05 02:54:57,A,26.9,Regular,1.82,48.96
2020-07-05 05:16:10,B,45.7,Premium,1.89,86.37
2020-07-05 07:37:23,C,26.4,Regular,1.82,48.05
2020-07-05 09:58:36,B,36.5,Super,2.06,75.19
2020-07-05 12:19:49,C,42.2,Super,2.06,86.93
2020-07-05 14:41:02,A,19.0,Regular,1.82,34.58
2020-07-05 17:02:15,B,7.0,Premium,1.89,13.23
2020-07-05 19:23:28,B,30.1,Super,2.06,62.01
2020-07-05 21:44:41,C,24.1,Regular,1.82,43.86
2020-07-06 00:05:54,A,33.0,Premium,1.89,62.37
2020-07-06 02:27:07,B,30.7,Regular,1.82,55.87
2020-07-06 04:48:20,A,33.5,Premium,1.89,63.32
2020-07-06 07:09:33,B,65.5,Premium,1.89,123.79
2020-07-06 09:30:46,A,34.0,Premium,1.89,64.26
2020-07-06 11:51:59,C,32.5,Premium,1.89,61.42
2020-07-06 14:13:12,B,27.2,Regular,1.82,49.5
2020-07-06 16:34:25,B,8.9,Regular,1.82,16.2
2020-07-06 18:55:38,A,5.0,Regular,1.82,9.1
2020-07-06 21:16:51,A,17.9,Regular,1.82,32.58
2020-07-06 23:38:04,B,5.0,Regular,1.82,9.1
2020-07-07 01:59:17,C,27.4,Premium,1.89,51.79
2020-07-07 04:20:30,A,19.6,Super,2.06,40.38
2020-07-07 06:41:43,A,8.4,Super,2.06,17.3
2020-07-07 09:02:56,A,25.8,Regular,1.82,46.96
2020-07-07 11:24:09,B,18.3,Regular,1.82,33.31
2020-07-07 13:45:22,B,35.7,Super,2.06,73.54
2020-07-07 16:06:35,B,39.4,Premium,1.89,74.47
2020-07-07 18:27:48,B,18.9,Regular,1.82,34.4
2020-07-07 20:49:01,C,19.2,Premium,1.89,36.29
2020-07-07 23:10:14,C,24.1,Super,2.06,49.65
2020-07-08 01:31:27,B,8.6,Super,2.06,17.72
2020-07-08 03:52:40,C,24.1,Regular,1.82,43.86
2020-07-08 06:13:53,A,6.9,Premium,1.89,13.04
2020-07-08 08:35:06,A,31.2,Regular,1.82,56.78
2020-07-08 10:56:19,A,18.9,Super,2.06,38.93
2020-07-08 13:17:32,B,8.1,Premium,1.89,15.31
2020-07-08 15:38:45,A,17.2,Regular,1.82,31.3
2020-07-08 17:59:58,C,15.9,Regular,1.82,28.94
2020-07-08 20:21:11,B,44.7,Regular,1.82,81.35
2020-07-08 22:42:24,C,23.7,Super,2.06,48.82
2020-07-09 01:03:37,A,12.6,Regular,1.82,22.93
2020-07-09 03:24:50,A,44.3,Premium,1.89,83.73
2020-07-09 05:46:03,A,31.9,Regular,1.82,58.06
2020-07-09 08:07:16,B,24.2,Super,2.06,49.85
2020-07-09 10:28:29,C,5.0,Regular,1.82,9.1
2020-07-09 12:49:42,B,23.0,Super,2.06,47.38
2020-07-09 15:10:55,B,25.9,Super,2.06,53.35
2020-07-09 17:32:08,A,28.7,Premium,1.89,54.24
2020-07-09 19:53:21,B,38.0,Premium,1.89,71.82
2020-07-09 22:14:34,B,40.9,Regular,1.82,74.44
2020-07-10 00:35:47,A,5.0,Super,2.06,10.3
2020-07-10 02:57:00,B,32.2,Super,2.06,66.33
2020-07-10 05:18:13,A,22.3,Premium,1.89,42.15
2020-07-10 07:39:26,A,56.8,Premium,1.89,107.35
2020-07-10 10:00:39,A,25.0,Regular,1.82,45.5
2020-07-10 12:21:52,A,16.7,Super,2.06,34.4
2020-07-10 14:43:05,B,30.7,Premium,1.89,58.02
2020-07-10 17:04:18,A,24.1,Regular,1.82,43.86
2020-07-10 19:25:31,A,5.0,Super,2.06,10.3
2020-07-10 21:46:44,B,35.1,Super,2.06,72.31
2020-07-11 00:07:57,B,24.6,Premium,1.89,46.49
2020-07-11 02:29:10,C,21.5,Regular,1.82,39.13
2020-07-11 04:50:23,B,16.4,Premium,1.89,31.0
2020-07-11 07:11:36,B,13.2,Regular,1.82,24.02
2020-07-11 09:32:49,C,31.4,Super,2.06,64.68
2020-07-11 11:54:02,B,45.3,Regular,1.82,82.45
2020-07-11 14:15:15,B,35.2,Regular,1.82,64.06
2020-07-11 16:36:28,B,5.0,Regular,1.82,9.1
2020-07-11 18:57:41,B,36.1,Regular,1.82,65.7
2020-07-11 21:18:54,C,5.0,Regular,1.82,9.1
2020-07-11 23:40:07,B,19.5,Premium,1.89,36.85
2020-07-12 02:01:20,B,41.8,Regular,1.82,76.08
2020-07-12 04:22:33,C,29.0,Regular,1.82,52.78
2020-07-12 06:43:46,A,29.8,Super,2.06,61.39
2020-07-12 09:04:59,C,36.1,Regular,1.82,65.7
2020-07-12 11:26:12,A,31.0,Super,2.06,63.86
2020-07-12 13:47:25,C,5.0,Premium,1.89,9.45
2020-07-12 16:08:38,C,17.8,Premium,1.89,33.64
2020-07-12 18:29:51,B,28.5,Regular,1.82,51.87
2020-07-12 20:51:04,A,22.3,Premium,1.89,42.15
2020-07-12 23:12:17,B,20.1,Regular,1.82,36.58
2020-07-13 01:33:30,A,11.8,Premium,1.89,22.3
2020-07-13 03:54:43,C,48.0,Regular,1.82,87.36
2020-07-13 06:15:56,C,17.6,Regular,1.82,32.03
2020-07-13 08:37:09,A,52.8,Super,2.06,108.77
2020-07-13 10:58:22,B,12.5,Super,2.06,25.75
2020-07-13 13:19:35,B,38.7,Super,2.06,79.72
2020-07-13 15:40:48,B,32.5,Super,2.06,66.95
2020-07-13 18:02:01,B,15.7,Regular,1.82,28.57
2020-07-13 20:23:14,C,16.7,Premium,1.89,31.56
2020-07-13 22:44:27,C,21.6,Regular,1.82,39.31
2020-07-14 01:05:40,C,12.7,Super,2.06,26.16
2020-07-14 03:26:53,C,19.0,Super,2.06,39.14
2020-07-14 05:48:06,C,5.0,Premium,1.89,9.45
2020-07-14 08:09:19,B,39.4,Super,2.06,81.16
2020-07-14 10:30:32,B,47.0,Regular,1.82,85.54
2020-07-14 12:51:45,B,35.7,Regular,1.82,64.97
2020-07-14 15:12:58,B,62.0,Regular,1.82,112.84
2020-07-14 17:34:11,C,29.3,Regular,1.82,53.33
2020-07-14 19:55:24,C,34.3,Regular,1.82,62.43
2020-07-14 22:16:37,C,35.4,Premium,1.89,66.91
2020-07-15 00:37:50,A,5.0,Regular,1.82,9.1
2020-07-15 02:59:03,B,35.2,Super,2.06,72.51
2020-07-15 05:20:16,B,9.0,Super,2.06,18.54
2020-07-15 07:41:29,C,9.0,Super,2.06,18.54
2020-07-15 10:02:42,B,14.4,Super,2.06,29.66
2020-07-15 12:23:55,B,24.6,Premium,1.89,46.49
2020-07-15 14:45:08,C,28.9,Super,2.06,59.53
2020-07-15 17:06:21,A,29.5,Premium,1.89,55.76
2020-07-15 19:27:34,A,24.1,Super,2.06,49.65
2020-07-15 21:48:47,A,33.0,Premium,1.89,62.37
2020-07-16 00:10:00,C,30.3,Premium,1.89,57.27
2020-07-16 02:31:13,B,35.5,Premium,1.89,67.1
2020-07-16 04:52:26,C,5.0,Super,2.06,10.3
2020-07-16 07:13:39,C,13.8,Premium,1.89,26.08
2020-07-16 09:34:52,B,29.5,Regular,1.82,53.69
2020-07-16 11:56:05,A,33.1,Regular,1.82,60.24
2020-07-16 14:17:18,A,8.1,Super,2.06,16.69
2020-07-16 16:38:31,C,21.7,Regular,1.82,39.49
2020-07-16 18:59:44,A,5.2,Regular,1.82,9.46
2020-07-16 21:20:57,C,33.1,Regular,1.82,60.24
2020-07-16 23:42:10,C,24.4,Super,2.06,50.26
2020-07-17 02:03:23,B,9.5,Super,2.06,19.57
2020-07-17 04:24:36,B,9.5,Regular,1.82,17.29
2020-07-17 06:45:49,B,34.8,Super,2.06,71.69
2020-07-17 09:07:02,C,36.8,Premium,1.89,69.55
2020-07-17 11:28:15,B,13.1,Regular,1.82,23.84
2020-07-17 13:49:28,A,33.8,Super,2.06,69.63
2020-07-17 16:10:41,A,17.7,Super,2.06,36.46
2020-07-17 18:31:54,C,30.8,Regular,1.82,56.06
2020-07-17 20:53:07,C,29.3,Super,2.06,60.36
2020-07-17 23:14:20,B,31.4,Regular,1.82,57.15
2020-07-18 01:35:33,C,5.0,Super,2.06,10.3
2020-07-18 03:56:46,C,29.3,Premium,1.89,55.38
2020-07-18 06:17:59,A,30.3,Regular,1.82,55.15
2020-07-18 08:39:12,A,29.2,Premium,1.89,55.19
2020-07-18 11:00:25,B,32.0,Regular,1.82,58.24
2020-07-18 13:21:38,C,12.2,Super,2.06,25.13
2020-07-18 15:42:51,C,33.6,Premium,1.89,63.5
2020-07-18 18:04:04,A,35.2,Super,2.06,72.51
2020-07-18 20:25:17,C,10.0,Regular,1.82,18.2
2020-07-18 22:46:30,A,40.1,Regular,1.82,72.98
2020-07-19 01:07:43,B,31.0,Regular,1.82,56.42
2020-07-19 03:28:56,A,25.8,Regular,1.82,46.96
2020-07-19 05:50:09,C,19.9,Regular,1.82,36.22
2020-07-19 08:11:22,B,27.9,Premium,1.89,52.73
2020-07-19 10:32:35,A,40.9,Regular,1.82,74.44
2020-07-19 12:53:48,A,36.7,Super,2.06,75.6
2020-07-19 15:15:01,B,43.8,Premium,1.89,82.78
2020-07-19 17:36:14,B,31.7,Super,2.06,65.3
2020-07-19 19:57:27,A,35.0,Regular,1.82,63.7
2020-07-19 22:18:40,C,12.8,Super,2.06,26.37
2020-07-20 00:39:53,A,31.3,Premium,1.89,59.16
2020-07-20 03:01:06,B,26.9,Premium,1.89,50.84
2020-07-20 05:22:19,A,5.0,Premium,1.89,9.45
2020-07-20 07:43:32,B,6.0,Super,2.06,12.36
2020-07-20 10:04:45,B,19.5,Premium,1.89,36.85
2020-07-20 12:25:58,C,26.4,Super,2.06,54.38
2020-07-20 14:47:11,B,19.5,Regular,1.82,35.49
2020-07-20 17:08:24,B,20.5,Regular,1.82,37.31
2020-07-20 19:29:37,C,30.1,Super,2.06,62.01
2020-07-20 21:50:50,B,21.0,Premium,1.89,39.69
2020-07-21 00:12:03,C,36.3,Super,2.06,74.78
2020-07-21 02:33:16,C,34.6,Super,2.06,71.28
2020-07-21 04:54:29,B,29.4,Super,2.06,60.56
2020-07-21 07:15:42,B,40.0,Regular,1.82,72.8
2020-07-21 09:36:55,A,31.8,Super,2.06,65.51
2020-07-21 11:58:08,C,19.1,Regular,1.82,34.76
2020-07-21 14:19:21,A,34.7,Super,2.06,71.48
2020-07-21 16:40:34,B,43.8,Regular,1.82,79.72
2020-07-21 19:01:47,A,12.7,Super,2.06,26.16
2020-07-21 21:23:00,C,23.5,Super,2.06,48.41
2020-07-21 23:44:13,A,26.0,Premium,1.89,49.14
2020-07-22 02:05:26,C,31.1,Premium,1.89,58.78
2020-07-22 04:26:39,B,22.7,Super,2.06,46.76
2020-07-22 06:47:52,B,20.4,Super,2.06,42.02
2020-07-22 09:09:05,C,23.7,Super,2.06,48.82
2020-07-22 11:30:18,B,46.3,Super,2.06,95.38
2020-07-22 13:51:31,B,11.6,Premium,1.89,21.92
2020-07-22 16:12:44,B,14.3,Regular,1.82,26.03
2020-07-22 18:33:57,B,21.5,Super,2.06,44.29
2020-07-22 20:55:10,C,18.1,Premium,1.89,34.21
2020-07-22 23:16:23,A,5.0,Super,2.06,10.3
2020-07-23 01:37:36,A,42.4,Super,2.06,87.34
2020-07-23 03:58:49,B,27.2,Regular,1.82,49.5
2020-07-23 06:20:02,A,20.9,Super,2.06,43.05
2020-07-23 08:41:15,A,43.9,Super,2.06,90.43
2020-07-23 11:02:28,B,39.6,Regular,1.82,72.07
2020-07-23 13:23:41,B,21.2,Regular,1.82,38.58
2020-07-23 15:44:54,A,26.2,Regular,1.82,47.68
2020-07-23 18:06:07,C,21.4,Regular,1.82,38.95
2020-07-23 20:27:20,B,50.2,Premium,1.89,94.88
2020-07-23 22:48:33,C,20.0,Premium,1.89,37.8
2020-07-24 01:09:46,A,6.8,Premium,1.89,12.85
2020-07-24 03:30:59,B,5.0,Super,2.06,10.3
2020-07-24 05:52:12,C,38.0,Regular,1.82,69.16
2020-07-24 08:13:25,B,17.6,Regular,1.82,32.03
2020-07-24 10:34:38,A,32.4,Premium,1.89,61.24
2020-07-24 12:55:51,C,22.6,Super,2.06,46.56
2020-07-24 15:17:04,A,19.2,Super,2.06,39.55
2020-07-24 17:38:17,A,21.1,Super,2.06,43.47
2020-07-24 19:59:30,B,52.1,Premium,1.89,98.47
2020-07-24 22:20:43,C,6.0,Super,2.06,12.36
2020-07-25 00:41:56,A,19.5,Super,2.06,40.17
2020-07-25 03:03:09,A,35.3,Super,2.06,72.72
2020-07-25 05:24:22,C,7.9,Regular,1.82,14.38
2020-07-25 07:45:35,A,40.3,Premium,1.89,76.17
2020-07-25 10:06:48,A,35.0,Regular,1.82,63.7
2020-07-25 12:28:01,C,24.8,Regular,1.82,45.14
2020-07-25 14:49:14,C,16.4,Premium,1.89,31.0
2020-07-25 17:10:27,C,6.4,Regular,1.82,11.65
2020-07-25 19:31:40,C,29.6,Super,2.06,60.98
2020-07-25 21:52:53,B,69.1,Super,2.06,142.35
2020-07-26 00:14:06,C,23.5,Super,2.06,48.41
2020-07-26 02:35:19,B,5.0,Super,2.06,10.3
2020-07-26 04:56:32,B,35.8,Premium,1.89,67.66
2020-07-26 07:17:45,B,41.6,Regular,1.82,75.71
2020-07-26 09:38:58,A,13.1,Regular,1.82,23.84
2020-07-26 12:00:11,B,19.6,Super,2.06,40.38
2020-07-26 14:21:24,B,18.2,Super,2.06,37.49
2020-07-26 16:42:37,A,17.8,Regular,1.82,32.4
2020-07-26 19:03:50,A,22.2,Premium,1.89,41.96
2020-07-26 21:25:03,A,13.8,Regular,1.82,25.12
2020-07-26 23:46:16,C,8.3,Super,2.06,17.1
2020-07-27 02:07:29,A,26.3,Super,2.06,54.18
2020-07-27 04:28:42,A,22.1,Premium,1.89,41.77
2020-07-27 06:49:55,B,22.7,Regular,1.82,41.31
2020-07-27 09:11:08,A,25.2,Premium,1.89,47.63
2020-07-27 11:32:21,C,5.2,Premium,1.89,9.83
2020-07-27 13:53:34,A,27.4,Super,2.06,56.44
2020-07-27 16:14:47,C,17.2,Regular,1.82,31.3
2020-07-27 18:36:00,A,27.2,Super,2.06,56.03
2020-07-27 20:57:13,A,29.1,Regular,1.82,52.96
2020-07-27 23:18:26,A,38.0,Super,2.06,78.28
2020-07-28 01:39:39,A,25.5,Super,2.06,52.53
2020-07-28 04:00:52,C,33.5,Regular,1.82,60.97
2020-07-28 06:22:05,C,18.3,Regular,1.82,33.31
2020-07-28 08:43:18,B,25.2,Super,2.06,51.91
2020-07-28 11:04:31,C,20.8,Regular,1.82,37.86
2020-07-28 13:25:44,A,33.6,Super,2.06,69.22
2020-07-28 15:46:57,B,38.3,Regular,1.82,69.71
2020-07-28 18:08:10,B,31.1,Super,2.06,64.07
2020-07-28 20:29:23,B,11.2,Super,2.06,23.07
2020-07-28 22:50:36,A,31.7,Super,2.06,65.3
2020-07-29 01:11:49,C,12.4,Premium,1.89,23.44
2020-07-29 03:33:02,A,13.1,Regular,1.82,23.84
2020-07-29 05:54:15,B,12.5,Super,2.06,25.75
2020-07-29 08:15:28,A,23.3,Premium,1.89,44.04
2020-07-29 10:36:41,A,38.9,Super,2.06,80.13
2020-07-29 12:57:54,C,11.2,Premium,1.89,21.17
2020-07-29 15:19:07,C,40.2,Super,2.06,82.81
2020-07-29 17:40:20,B,42.3,Super,2.06,87.14
2020-07-29 20:01:33,A,6.5,Premium,1.89,12.28
2020-07-29 22:22:46,A,19.6,Premium,1.89,37.04
2020-07-30 00:43:59,C,10.5,Regular,1.82,19.11
2020-07-30 03:05:12,A,32.3,Regular,1.82,58.79
2020-07-30 05:26:25,A,12.2,Premium,1.89,23.06
2020-07-30 07:47:38,A,5.0,Regular,1.82,9.1
2020-07-30 10:08:51,C,18.2,Premium,1.89,34.4
2020-07-30 12:30:04,B,46.1,Regular,1.82,83.9
2020-07-30 14:51:17,B,26.3,Super,2.06,54.18
2020-07-30 17:12:30,A,29.1,Regular,1.82,52.96
2020-07-30 19:33:43,B,35.5,Super,2.06,73.13
2020-07-30 21:54:56,C,5.3,Super,2.06,10.92
2020-07-31 00:16:09,C,12.0,Regular,1.82,21.84
2020-07-31 02:37:22,B,29.3,Premium,1.89,55.38
2020-07-31 04:58:35,B,21.0,Super,2.06,43.26
2020-07-31 07:19:48,A,44.9,Super,2.06,92.49
2020-07-31 09:41:01,B,11.2,Regular,1.82,20.38
2020-07-31 12:02:14,A,13.2,Premium,1.89,24.95
2020-07-31 14:23:27,A,27.8,Premium,1.89,52.54
2020-07-31 16:44:40,C,15.0,Regular,1.82,27.3
2020-07-31 19:05:53,C,5.0,Premium,1.89,9.45
2020-07-31 21:27:06,C,42.9,Regular,1.82,78.08
2020-07-31 23:48:19,C,10.2,Regular,1.82,18.56
2020-08-01 02:09:32,B,37.3,Regular,1.83,68.26
2020-08-01 04:30:45,C,8.2,Super,2.07,16.97
2020-08-01 06:51:58,B,16.6,Super,2.07,34.36
2020-08-01 09:13:11,C,5.0,Super,2.07,10.35
2020-08-01 11:34:24,B,18.3,Regular,1.83,33.49
2020-08-01 13:55:37,A,16.5,Super,2.07,34.15
2020-08-01 16:16:50,B,27.2,Super,2.07,56.3
2020-08-01 18:38:03,B,23.7,Super,2.07,49.06
2020-08-01 20:59:16,C,6.1,Regular,1.83,11.16
2020-08-01 23:20:29,B,21.5,Regular,1.83,39.34
2020-08-02 01:41:42,A,41.8,Regular,1.83,76.49
2020-08-02 04:02:55,A,40.4,Super,2.07,83.63
2020-08-02 06:24:08,C,26.9,Premium,1.9,51.11
2020-08-02 08:45:21,A,32.3,Super,2.07,66.86
2020-08-02 11:06:34,B,59.1,Super,2.07,122.34
2020-08-02 13:27:47,A,31.2,Regular,1.83,57.1
2020-08-02 15:49:00,C,28.8,Regular,1.83,52.7
2020-08-02 18:10:13,B,6.4,Super,2.07,13.25
2020-08-02 20:31:26,C,9.7,Super,2.07,20.08
2020-08-02 22:52:39,B,28.7,Premium,1.9,54.53
2020-08-03 01:13:52,A,14.4,Premium,1.9,27.36
2020-08-03 03:35:05,C,10.9,Regular,1.83,19.95
2020-08-03 05:56:18,C,12.2,Premium,1.9,23.18
2020-08-03 08:17:31,B,8.4,Premium,1.9,15.96
2020-08-03 10:38:44,C,13.2,Regular,1.83,24.16
2020-08-03 12:59:57,B,34.1,Premium,1.9,64.79
2020-08-03 15:21:10,B,55.3,Super,2.07,114.47
2020-08-03 17:42:23,B,40.7,Premium,1.9,77.33
2020-08-03 20:03:36,B,38.4,Regular,1.83,70.27
2020-08-03 22:24:49,A,5.0,Super,2.07,10.35
2020-08-04 00:46:02,B,30.9,Premium,1.9,58.71
2020-08-04 03:07:15,C,21.1,Super,2.07,43.68
2020-08-04 05:28:28,A,27.8,Super,2.07,57.55
2020-08-04 07:49:41,C,17.9,Premium,1.9,34.01
2020-08-04 10:10:54,A,44.4,Premium,1.9,84.36
2020-08-04 12:32:07,B,29.8,Regular,1.83,54.53
2020-08-04 14:53:20,A,26.1,Regular,1.83,47.76
2020-08-04 17:14:33,A,5.0,Super,2.07,10.35
2020-08-04 19:35:46,C,20.6,Regular,1.83,37.7
2020-08-04 21:56:59,C,34.4,Super,2.07,71.21
2020-08-05 00:18:12,B,37.3,Super,2.07,77.21
2020-08-05 02:39:25,A,5.0,Regular,1.83,9.15
2020-08-05 05:00:38,A,18.8,Regular,1.83,34.4
2020-08-05 07:21:51,A,45.2,Regular,1.83,82.72
2020-08-05 09:43:04,B,26.9,Premium,1.9,51.11
2020-08-05 12:04:17,B,33.8,Super,2.07,69.97
2020-08-05 14:25:30,B,52.7,Super,2.07,109.09
2020-08-05 16:46:43,B,26.9,Super,2.07,55.68
2020-08-05 19:07:56,B,40.6,Regular,1.83,74.3
2020-08-05 21:29:09,C,26.3,Regular,1.83,48.13
2020-08-05 23:50:22,A,31.9,Regular,1.83,58.38
2020-08-06 02:11:35,A,28.9,Regular,1.83,52.89
2020-08-06 04:32:48,A,17.6,Regular,1.83,32.21
2020-08-06 06:54:01,A,18.8,Premium,1.9,35.72
2020-08-06 09:15:14,A,13.9,Regular,1.83,25.44
2020-08-06 11:36:27,A,5.0,Super,2.07,10.35
2020-08-06 13:57:40,A,39.3,Regular,1.83,71.92
2020-08-06 16:18:53,A,24.4,Super,2.07,50.51
2020-08-06 18:40:06,C,34.8,Regular,1.83,63.68
2020-08-06 21:01:19,A,43.3,Regular,1.83,79.24
2020-08-06 23:22:32,C,22.4,Super,2.07,46.37
2020-08-07 01:43:45,B,10.0,Super,2.07,20.7
2020-08-07 04:04:58,A,21.8,Super,2.07,45.13
2020-08-07 06:26:11,B,19.4,Super,2.07,40.16
2020-08-07 08:47:24,B,5.0,Premium,1.9,9.5
2020-08-07 11:08:37,B,21.8,Super,2.07,45.13
2020-08-07 13:29:50,C,21.1,Regular,1.83,38.61
2020-08-07 15:51:03,B,19.8,Regular,1.83,36.23
2020-08-07 18:12:16,B,17.9,Premium,1.9,34.01
2020-08-07 20:33:29,B,10.5,Super,2.07,21.74
2020-08-07 22:54:42,A,26.7,Regular,1.83,48.86
2020-08-08 01:15:55,A,46.9,Premium,1.9,89.11
2020-08-08 03:37:08,C,35.8,Regular,1.83,65.51
2020-08-08 05:58:21,C,28.9,Premium,1.9,54.91
2020-08-08 08:19:34,A,32.5,Premium,1.9,61.75
2020-08-08 10:40:47,C,20.4,Super,2.07,42.23
2020-08-08 13:02:00,A,5.0,Premium,1.9,9.5
2020-08-08 15:23:13,B,23.7,Regular,1.83,43.37
2020-08-08 17:44:26,B,15.0,Regular,1.83,27.45
2020-08-08 20:05:39,C,23.5,Super,2.07,48.64
2020-08-08 22:26:52,A,39.2,Super,2.07,81.14
2020-08-09 00:48:05,A,48.1,Premium,1.9,91.39
2020-08-09 03:09:18,C,22.5,Super,2.07,46.58
2020-08-09 05:30:31,A,5.0,Regular,1.83,9.15
2020-08-09 07:51:44,B,30.0,Regular,1.83,54.9
2020-08-09 10:12:57,C,22.8,Super,2.07,47.2
2020-08-09 12:34:10,C,29.3,Super,2.07,60.65
2020-08-09 14:55:23,A,24.0,Super,2.07,49.68
2020-08-09 17:16:36,C,22.6,Premium,1.9,42.94
2020-08-09 19:37:49,A,16.6,Premium,1.9,31.54
2020-08-09 21:59:02,A,20.5,Regular,1.83,37.52
2020-08-10 00:20:15,A,30.4,Premium,1.9,57.76
2020-08-10 02:41:28,A,5.0,Premium,1.9,9.5
2020-08-10 05:02:41,A,20.4,Premium,1.9,38.76
2020-08-10 07:23:54,C,29.4,Premium,1.9,55.86
2020-08-10 09:45:07,B,53.0,Regular,1.83,96.99
2020-08-10 12:06:20,B,23.3,Super,2.07,48.23
2020-08-10 14:27:33,C,34.8,Regular,1.83,63.68
2020-08-10 16:48:46,C,40.3,Premium,1.9,76.57
2020-08-10 19:09:59,B,23.4,Super,2.07,48.44
2020-08-10 21:31:12,B,21.0,Super,2.07,43.47
2020-08-10 23:52:25,B,26.5,Super,2.07,54.86
2020-08-11 02:13:38,B,27.9,Regular,1.83,51.06
2020-08-11 04:34:51,B,45.0,Super,2.07,93.15
2020-08-11 06:56:04,A,14.9,Regular,1.83,27.27
2020-08-11 09:17:17,C,38.6,Regular,1.83,70.64
2020-08-11 11:38:30,A,14.6,Premium,1.9,27.74
2020-08-11 13:59:43,B,10.8,Premium,1.9,20.52
2020-08-11 16:20:56,B,36.7,Super,2.07,75.97
2020-08-11 18:42:09,B,47.0,Super,2.07,97.29
2020-08-11 21:03:22,A,26.4,Premium,1.9,50.16
2020-08-11 23:24:35,A,29.6,Regular,1.83,54.17
2020-08-12 01:45:48,B,57.5,Regular,1.83,105.22
2020-08-12 04:07:01,A,39.3,Premium,1.9,74.67
2020-08-12 06:28:14,A,24.6,Regular,1.83,45.02
2020-08-12 08:49:27,B,22.8,Premium,1.9,43.32
2020-08-12 11:10:40,A,37.6,Premium,1.9,71.44
2020-08-12 13:31:53,C,30.9,Super,2.07,63.96
